Date,^GSPC,^TNX
2022-07-25,0.0013143029733058142,0.013207381474929614
2022-07-26,-0.011610342599263745,-0.011771133993019323
2022-07-27,0.025820048778628646,-0.019200000842363618
2022-07-28,0.012060319791912022,-0.01957586932234534
2022-07-29,0.014107775781754484,-0.014653666179999525
2022-08-01,-0.002827076544916096,-0.013719732730259393
2022-08-02,-0.006684688378872039,0.05050633614804412
2022-08-03,0.015517456270091046,0.002550545992570763
2022-08-04,-0.0007776424495844481,-0.0265501538927152
2022-08-05,-0.0016270690189177373,0.05948083549387306
2022-08-08,-0.0012383171221213018,-0.02676334903671629
2022-08-09,-0.004257744235927063,0.011506716756141122
2022-08-10,0.021067158460407853,-0.003940509520518276
2022-08-11,-0.0007057229222020567,0.03595734484326818
2022-08-12,0.017174046951492272,-0.013596177511204788
2022-08-15,0.003961684056234205,-0.020568132564594777
2022-08-16,0.0018739228259470053,0.011754362838360954
2022-08-17,-0.007264114867647109,0.024139709339648263
2022-08-18,0.0022669896063849393,-0.004503653211141545
2022-08-19,-0.012983928713039106,0.03714857685679118
2022-08-22,-0.0216323664664948,0.01593125585338706
2022-08-23,-0.0022403704344373665,0.0055820077258392775
2022-08-24,0.0029119166987232603,0.016883533211808466
2022-08-25,0.013993241836107728,-0.02609408460210405
2022-08-26,-0.03426857631703939,0.0029698298617484298
2022-08-29,-0.006688675197326077,0.024411239668142404
2022-08-30,-0.011089416492115589,0.0
2022-08-31,-0.007847738208154098,0.007368286635333066
2022-09-01,0.002991752267195835,0.04126881576308028
2022-09-02,-0.010794552570724036,-0.022298856634185515
2022-09-06,-0.004103464690896175,0.04500984306667366
2022-09-07,0.018174848666170362,-0.022710986432488145
2022-09-08,0.006588966880441305,0.008235504758794976
2022-09-09,0.015156014981211996,0.008770672642644195
2022-09-12,0.010528651483996398,0.012270059322721405
2022-09-13,-0.044199163031974464,0.017689123821911457
2022-09-14,0.003381289078845384,-0.002926543104318391
2022-09-15,-0.011382272168150465,0.01368094963710731
2022-09-16,-0.007208049775663028,-0.0031852224119326422
2022-09-19,0.00683369772470499,0.012107399421688925
2022-09-20,-0.011336114736598901,0.022943957439713003
2022-09-21,-0.017264674098507626,-0.01722966162588624
2022-09-22,-0.008463293830454077,0.05487659802561917
2022-09-23,-0.017382828767329883,-0.002970945609026776
2022-09-26,-0.010394360890281007,0.04779787505333455
2022-09-27,-0.0021226109548244665,0.021934050868887223
2022-09-28,0.0194811441811531,-0.06757037494367579
2022-09-29,-0.021352794823098264,0.011272276056289332
2022-09-30,-0.015181351546209143,0.015097604397847242
2022-10-03,0.02555457753092938,-0.0410520096675111
2022-10-04,0.030125341416800566,-0.009356127496796374
2022-10-05,-0.0020199875589383964,0.03850799988080089
2022-10-06,-0.010297922911394863,0.01766688321074139
2022-10-07,-0.02840319653147816,0.014788159687201707
2022-10-10,-0.007520673133653233,0.0012868653171667077
2022-10-11,-0.006540518412323948,0.013031966846509091
2022-10-12,-0.0032961996501654767,-0.009437626896361628
2022-10-13,0.025634259307631524,0.012732525779777903
2022-10-14,-0.02394712074452876,0.014569543124683504
2022-10-17,0.02613552455756185,0.001246015748584739
2022-10-18,0.01136276820708737,-0.0042431014433264025
2022-10-19,-0.006694455239685482,0.03175650294452148
2022-10-20,-0.007982686738765565,0.023705163830219478
2022-10-21,0.023447759860447448,-0.0030809390359176625
2022-10-24,0.011811940205111782,0.0049722809246059985
2022-10-25,0.01613577001587352,-0.030210977585924947
2022-10-26,-0.007415140398988385,-0.022898929634177945
2022-10-27,-0.006101185053184466,-0.019618292978342167
2022-10-28,0.024328036770855377,0.018372277229757428
2022-10-31,-0.007482327030336577,0.01657016006039891
2022-11-01,-0.00410966372035837,-0.0061508607729749976
2022-11-02,-0.025319843737483083,0.0017260439323443233
2022-11-03,-0.010642422531956797,0.015886942113691793
2022-11-04,0.013526823285562983,0.007729522550855572
2022-11-07,0.009568061679360085,0.013859262510822257
2022-11-08,0.0055822828287599435,-0.02110397170878686
2022-11-09,-0.020996784712302485,0.006040877502206277
2022-11-10,0.05395251566479686,-0.08074560308590506
2022-11-11,0.009198312304770084,-0.004187400127694918
2022-11-14,-0.008975940544917904,0.01354541313564983
2022-11-15,0.008675376414668534,-0.01722380377450161
2022-11-16,-0.008286283111873516,-0.028569587856106304
2022-11-17,-0.0030941046442301,0.022232115087643667
2022-11-18,0.004747295648158456,0.011326337821938592
2022-11-21,-0.0038912498002758866,0.0018317339590079307
2022-11-22,0.013488606269829617,-0.017671606160908127
2022-11-23,0.005897266041737126,-0.013933721531497412
2022-11-25,-0.0002830842622021379,-0.004055732138615875
2022-11-28,-0.015564696794065469,0.0032459005606186864
2022-11-29,-0.001593133701623728,0.012079018965760024
2022-11-30,0.030478643521295368,-0.012079018965760024
2022-12-01,-0.000868009829606109,-0.04812876335028893
2022-12-02,-0.0011953746637622942,-0.006538758656564614
2022-12-05,-0.01805624963097152,0.02618022426972444
2022-12-06,-0.014503869422986426,-0.024185646195967525
2022-12-07,-0.0018641072533824854,-0.030344769812933547
2022-12-08,0.007493634413933137,0.024062603364566115
2022-12-09,-0.00737671946421159,0.021536671686640085
2022-12-12,0.014178307299649973,0.012259877418280496
2022-12-13,0.007263223255456808,-0.030936137927797036
2022-12-14,-0.0060711166238363035,0.0005711289346532755
2022-12-15,-0.0252374779018254,-0.015245505340105048
2022-12-16,-0.011200239946012047,0.009232628800020404
2022-12-19,-0.009048328941103634,0.028035242385257675
2022-12-20,0.0010368006978893618,0.028357006485055125
2022-12-21,0.014758548669055571,0.0
2022-12-22,-0.014557142498146547,-0.004080001595016869
2022-12-23,0.005850952271915233,0.02210333083715188
2022-12-27,-0.0040578440346585865,0.028644704522388542
2022-12-28,-0.012093470442948728,0.006970517161368317
2022-12-29,0.017310634314993578,-0.013468228694581308
2022-12-30,-0.002543975646110752,0.011407930415342493
2023-01-03,-0.004008572481273731,-0.022420117000601092
2023-01-04,0.007510694562139264,-0.02239492984713909
2023-01-05,-0.011713869136457333,0.0029613476420959906
2023-01-06,0.022583835589031764,-0.0414382298646907
2023-01-09,-0.0007679273259917352,-0.01467710400821609
2023-01-10,0.006953997970594372,0.029141902902585892
2023-01-11,0.012767571192293659,-0.018676543180380145
2023-01-12,0.0034100849120424215,-0.02998940215750112
2023-01-13,0.003988892144656475,0.017816574158795895
2023-01-17,-0.0020325554309970073,0.006812449802216181
2023-01-18,-0.015684966977744352,-0.04631799930429392
2023-01-19,-0.0076676719018120565,0.006497386751685763
2023-01-20,0.01874167355235201,0.02528833860726709
2023-01-23,0.011811315951328893,0.011699413635376077
2023-01-24,-0.0007117563642928815,-0.01601406619039758
2023-01-25,-0.0001817415734652883,-0.0020199712269561854
2023-01-26,0.010947708029114267,0.008914548660008181
2023-01-27,0.0024917340217047723,0.007131639765950437
2023-01-30,-0.01305356931529289,0.00933667293558349
2023-01-31,0.014536304416418844,-0.006214730138871971
2023-02-01,0.010398056296885727,-0.03812184604795954
2023-02-02,0.014592384626853416,-0.00029446958606960116
2023-02-03,-0.010408592637284997,0.0392660596122647
2023-02-06,-0.006159393193939877,0.028469686192052368
2023-02-07,0.012790364037398305,0.010947006247427504
2023-02-08,-0.011142573012412171,-0.00573221387864975
2023-02-09,-0.008869009831038,0.008178881622161294
2023-02-10,0.0021928557092181222,0.01642688612226917
2023-02-13,0.011383569951155081,-0.007237654039951691
2023-02-14,-0.00028045385549368973,0.011767964313552204
2023-02-15,0.002769337533075955,0.012681833821214905
2023-02-16,-0.013884689204880729,0.008886603205457533
2023-02-17,-0.002771242172283195,-0.003910803179751898
2023-02-21,-0.02024478397347096,0.03263809040095689
2023-02-22,-0.001574795485643321,-0.008123889905679027
2023-02-23,0.005315278263237744,-0.01127931684181216
2023-02-24,-0.010593464619775617,0.017884977177178962
2023-02-27,0.0030682925395524308,-0.006860642092180624
2023-02-28,-0.0030406198309478327,-0.0015310138481572366
2023-03-01,-0.0047364642034928295,0.019722528068984113
2023-03-02,0.007553593731197239,0.019586592939848435
2023-03-03,0.016018749176483382,-0.027126204327727166
2023-03-06,0.0006869307788477386,0.004781701156258977
2023-03-07,-0.015445590479263416,-0.0020105901413385308
2023-03-08,0.0014137941356029415,0.00025158242931078156
2023-03-09,-0.018631857945480945,-0.012909967458144767
2023-03-10,-0.014583969436067434,-0.06038580275239114
2023-03-13,-0.0015109018407386543,-0.049940981225919945
2023-03-14,0.016342388235363714,0.034394528134297
2023-03-15,-0.007005363929353692,-0.040959415769203034
2023-03-16,0.01740957624903139,0.02628381721986406
2023-03-17,-0.011080621273952929,-0.05445472929975259
2023-03-20,0.0088788696359412,0.025015838094678555
2023-03-21,0.012898647518557738,0.03527951648364813
2023-03-22,-0.016600248639841553,-0.029836141475507283
2023-03-23,0.0029800838691826925,-0.027224415934695045
